"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0,64;4,96921539307;2,2518157959
0,641;4,96616363525;2,26097106934
0,642;4,96921539307;2,26707458496
0,643;4,96921539307;2,26097106934
0,644;4,95700836182;2,26097106934
0,645;4,96616363525;2,26402282715
0,646;4,96006011963;2,26097106934
0,647;4,96616363525;2,25791931152
0,648;4,96921539307;2,26707458496
0,649;4,97226715088;2,25486755371
0,65;4,96921539307;2,26097106934
0,651;4,96616363525;2,26097106934
0,652;4,96921539307;2,26402282715
0,653;4,96006011963;2,26097106934
0,654;4,96311187744;2,26097106934
0,655;4,96311187744;2,26402282715
0,656;4,96921539307;2,26097106934
0,657;4,96921539307;2,25486755371
0,658;4,96616363525;2,25791931152
0,659;4,96921539307;2,26707458496
0,66;4,96921539307;2,26097106934
0,661;4,96006011963;2,26097106934
0,662;4,96311187744;2,26402282715
0,663;4,96006011963;2,26097106934
0,664;4,96921539307;2,25791931152
0,665;4,96616363525;2,26402282715
0,666;4,96921539307;2,25486755371
0,667;4,96921539307;2,25791931152
0,668;4,96921539307;2,26097106934
0,669;4,96921539307;2,26707458496
0,67;4,96616363525;2,26097106934
0,671;4,96311187744;2,26097106934
0,672;4,95700836182;2,26097106934
0,673;4,96921539307;2,26097106934
0,674;4,96921539307;2,26707458496
0,675;4,96921539307;2,2518157959
0,676;4,96921539307;2,26402282715
0,677;4,96921539307;2,26097106934
0,678;4,96616363525;2,26097106934
0,679;4,95700836182;2,26402282715
0,68;4,96006011963;2,26402282715
0,681;4,96921539307;2,26097106934
0,682;4,96616363525;2,26097106934
0,683;4,96921539307;2,26097106934
0,684;4,96921539307;2,26097106934
0,685;4,96921539307;2,26097106934
0,686;4,96921539307;2,26402282715
0,687;4,96921539307;2,26097106934
0,688;4,95700836182;2,26097106934
0,689;4,96311187744;2,26097106934
0,69;4,96921539307;2,26402282715
0,691;4,96921539307;2,26097106934
0,692;4,96616363525;2,25791931152
0,693;4,96616363525;2,26097106934
0,694;4,97226715088;2,26402282715
0,695;4,96921539307;2,26097106934
0,696;4,96006011963;2,26402282715
0,697;4,96616363525;2,26707458496
0,698;4,96006011963;2,26097106934
0,699;4,96616363525;2,26097106934
0,7;4,96921539307;2,26707458496
0,701;4,96921539307;2,25791931152
0,702;4,96616363525;2,26097106934
0,703;4,96616363525;2,26402282715
0,704;4,96921539307;2,26097106934
0,705;4,96006011963;2,26097106934
0,706;4,96616363525;2,26097106934
0,707;4,96006011963;2,26402282715
0,708;4,96921539307;2,26097106934
0,709;4,96616363525;2,26402282715
0,71;4,96921539307;2,25791931152
0,711;4,96921539307;2,26097106934
0,712;4,96921539307;2,26097106934
0,713;4,96616363525;2,26097106934
0,714;4,95700836182;2,26707458496
0,715;4,96616363525;2,26097106934
0,716;4,96616363525;2,26097106934
0,717;4,96921539307;2,27012634277
0,718;4,97226715088;2,2518157959
0,719;4,96921539307;2,25791931152
0,72;4,96616363525;2,26402282715
0,721;4,96921539307;2,26402282715
0,722;4,96006011963;2,26097106934
0,723;4,96616363525;2,26097106934
0,724;4,95700836182;2,26402282715
0,725;4,96921539307;2,25791931152
0,726;4,96921539307;2,26402282715
0,727;4,96921539307;2,2518157959
0,728;4,96921539307;2,26097106934
0,729;4,96921539307;2,26097106934
0,73;4,96616363525;2,26402282715
0,731;4,96006011963;2,26402282715
0,732;4,96921539307;2,26097106934
0,733;4,95700836182;2,26097106934
0,734;4,96616363525;2,26097106934
0,735;4,97226715088;2,26707458496
0,736;4,96921539307;2,26097106934
0,737;4,96616363525;2,26402282715
0,738;4,96921539307;2,26707458496
0,739;4,96921539307;2,26097106934
0,74;4,96006011963;2,26097106934
0,741;4,95700836182;2,26402282715
0,742;4,96921539307;2,26097106934
0,743;4,96921539307;2,26402282715
0,744;4,96921539307;2,2518157959
0,745;4,96921539307;2,26097106934
0,746;4,97226715088;2,26097106934
0,747;4,96616363525;2,26097106934
0,748;4,96311187744;2,26402282715
0,749;4,96311187744;2,26402282715
0,75;4,96006011963;2,26097106934
0,751;4,96616363525;2,26097106934
0,752;4,96921539307;2,26707458496
0,753;4,97226715088;2,2518157959
0,754;4,96616363525;2,25791931152
0,755;4,96921539307;2,26402282715
0,756;4,96921539307;2,26707458496
0,757;4,96006011963;2,26097106934
0,758;4,96311187744;2,26097106934
0,759;4,96616363525;2,26402282715
0,76;4,97226715088;2,26097106934
0,761;4,96921539307;2,25791931152
0,762;4,96616363525;2,26402282715
0,763;4,96921539307;2,26707458496
0,764;4,96921539307;2,26097106934
0,765;4,96616363525;2,26097106934
0,766;4,95700836182;2,26707458496
0,767;4,96921539307;2,26097106934
0,768;4,96616363525;2,26097106934
0,769;4,96616363525;2,26402282715
0,77;4,97226715088;2,26097106934
0,771;4,96921539307;2,26097106934
0,772;4,96921539307;2,26097106934
